product_id,current_price,competitor_price,demand_last_week,stock_level,marketing_spend,season,day_of_week,customer_rating,units_sold,optimal_price
1830,149.14,147.65,242,941,2293.21,winter,monday,3.64,278,150.08
1859,83.78,92.65,364,972,3558.51,summer,monday,4.16,468,86.41
1486,198.2,203.83,333,761,4674.52,winter,wednesday,3.84,338,201.07
1144,71.29,79.59,232,479,983.73,monsoon,thursday,3.82,265,72.6
1523,52.83,33.39,463,236,3471.24,winter,monday,4.61,495,52.68
1755,199.32,221.54,173,974,652.99,festival,saturday,3.56,217,201.8
1145,195.57,183.31,16,229,2299.57,monsoon,thursday,2.69,19,195.46
1750,120.41,123.7,398,819,866.49,winter,friday,4.8,282,121.18
1502,45.76,43.51,235,270,4398.53,monsoon,tuesday,2.53,269,47.68
1603,51.51,39.6,234,91,1496.99,festival,tuesday,2.95,275,51.06
1827,106.57,100.1,277,211,2292.74,winter,monday,2.77,260,107.04
1834,156.34,157.42,98,318,3698.19,festival,wednesday,3.87,70,158.31
1626,20.1,12.07,108,269,2245.79,festival,friday,4.9,96,20.49
1526,139.1,136.16,190,887,1642.28,summer,thursday,3.86,235,139.58
1271,25.11,21.94,120,888,1950.55,winter,sunday,3.04,148,25.68
1533,169.6,158.91,182,361,3106.83,festival,wednesday,4.92,182,170.14
1629,108.76,104.51,118,567,4535.64,monsoon,monday,3.06,125,110.55
1880,197.99,207.56,426,900,2661.29,monsoon,friday,4.75,489,200.28
1094,151.83,142.77,274,581,665.92,summer,friday,2.51,331,151.17
1446,101.96,112.15,377,831,1478.45,festival,monday,4.92,323,103.73
1414,32.53,16.69,180,372,4529.69,summer,wednesday,4.24,213,33.24
1256,110.77,107.38,173,763,1023.4,festival,sunday,2.51,179,110.84
1842,27.32,35.84,430,603,1205.38,summer,thursday,4.81,314,28.8
1261,181.51,188.45,432,693,4492.52,winter,wednesday,4.47,447,184.45
1086,49.86,67.68,244,942,562.82,winter,sunday,4.63,191,51.91
1904,173.75,170.45,485,872,1713.66,summer,monday,4.55,432,174.27
1435,64.26,59.86,417,666,3708.5,summer,sunday,3.22,366,65.62
1975,48.27,28.76,288,91,4218.56,winter,saturday,3.28,280,48.43
1829,64.33,57.66,460,735,4774.7,festival,tuesday,3.82,470,66.02
1569,142.97,142.32,17,634,2161.45,winter,saturday,2.71,14,143.91
1741,107.42,115.75,313,269,2940.39,summer,tuesday,4.12,260,109.75
1107,25.96,-0.72,248,516,1519.95,monsoon,friday,3.24,312,24.01
1018,31.73,23.68,289,411,4312.23,winter,sunday,2.9,266,33.04
1364,78.81,89.42,256,845,1017.46,winter,sunday,2.6,191,80.28
1652,71.02,76.32,143,755,2933.88,summer,wednesday,3.31,148,72.96
1378,171.09,157.36,272,686,754.88,monsoon,tuesday,2.54,246,170.0
1159,116.59,124.27,29,944,1316.39,summer,thursday,4.74,21,118.01
1099,41.41,46.32,448,103,771.56,summer,friday,2.88,416,42.27
1264,10.53,27.3,189,666,762.0,festival,friday,2.68,214,12.51
1749,24.96,27.06,69,278,2957.81,monsoon,saturday,2.92,59,26.62
1749,141.58,146.51,228,212,1108.67,festival,thursday,2.78,196,142.6
1048,170.18,181.61,42,279,427.53,winter,saturday,4.91,54,171.6
1676,157.59,157.11,133,469,1759.22,winter,monday,4.62,145,158.46
1798,159.03,166.71,395,19,2153.42,monsoon,thursday,3.04,349,160.87
1414,55.89,48.49,34,622,278.91,summer,monday,4.1,43,55.28
1058,197.87,189.22,460,193,2922.83,winter,sunday,3.59,423,198.48
1182,21.85,35.11,251,1,1785.47,winter,friday,2.57,249,24.05
1658,165.11,157.2,147,419,2373.58,festival,wednesday,4.63,128,165.55
1446,23.88,31.08,45,291,3933.66,winter,monday,2.51,57,26.51
1897,57.17,58.11,87,478,4112.22,winter,tuesday,3.47,90,59.3
1300,101.61,100.61,427,100,3027.31,festival,sunday,4.76,426,103.1
1607,15.4,24.75,423,713,2564.84,winter,sunday,2.84,418,17.54
1554,81.86,85.62,120,531,2849.19,monsoon,thursday,3.38,93,83.63
1353,73.27,72.44,231,493,3783.8,winter,thursday,3.02,219,75.03
1768,131.2,133.8,21,249,3760.61,summer,saturday,2.86,22,133.31
1212,145.01,144.91,495,324,4160.64,monsoon,wednesday,3.23,585,147.06
1188,22.65,26.71,370,905,2779.16,monsoon,thursday,3.57,406,24.38
1642,12.42,9.69,403,369,3767.13,festival,sunday,4.54,513,14.07
1346,156.3,164.54,373,230,3183.32,summer,friday,2.62,328,158.67
1811,107.96,94.67,451,378,1013.98,monsoon,sunday,3.52,357,107.13
1902,109.25,103.94,339,412,2691.3,winter,tuesday,3.71,299,110.06
1800,196.24,203.17,435,947,60.09,festival,friday,3.38,478,196.89
1136,90.36,77.59,75,363,1573.76,summer,wednesday,3.0,69,89.83
1029,43.26,67.94,54,806,2999.93,summer,sunday,3.25,40,47.16
1145,137.73,131.91,224,660,696.36,festival,friday,4.65,194,137.51
1823,164.06,162.39,338,239,896.97,festival,monday,4.45,299,164.39
1985,102.96,96.14,384,85,598.93,festival,saturday,3.61,432,102.6
1467,139.9,141.88,163,98,2841.87,monsoon,sunday,2.98,152,141.51
1997,105.22,100.53,242,264,4764.01,festival,saturday,4.81,274,107.2
1616,84.43,99.79,299,838,3520.56,monsoon,wednesday,3.01,347,87.64
1502,11.68,5.73,411,700,1607.58,winter,tuesday,4.86,364,11.91
1798,38.88,43.25,283,507,961.89,winter,thursday,4.56,229,39.83
1967,98.55,96.09,290,914,3060.55,summer,wednesday,2.92,240,99.74
1190,82.32,78.44,332,920,4653.53,festival,friday,3.81,376,84.21
1470,169.36,171.3,217,792,4510.08,summer,tuesday,2.62,242,171.71
1689,26.15,15.26,153,748,573.39,monsoon,tuesday,4.94,129,25.37
1344,14.77,6.48,294,264,2400.86,summer,tuesday,3.81,214,15.16
1750,21.99,25.54,309,212,3769.99,festival,saturday,2.52,322,24.18
1000,137.23,136.86,327,773,2896.03,festival,thursday,3.18,313,138.57
1109,120.92,120.7,444,496,3306.91,winter,sunday,3.04,471,122.5
1849,128.28,142.72,409,784,1377.38,festival,saturday,4.12,440,130.39
1786,35.6,43.51,239,12,3495.77,winter,friday,3.15,268,38.15
1882,105.69,96.86,96,400,2738.63,monsoon,tuesday,4.77,109,106.22
1893,154.7,148.27,60,614,1991.89,summer,thursday,3.19,52,155.0
1745,138.36,127.81,50,849,837.91,summer,monday,4.99,41,137.74
1063,90.54,82.61,300,933,918.1,festival,monday,4.78,288,90.2
1755,25.18,34.87,180,972,1269.12,festival,monday,3.67,174,26.72
1052,174.78,185.51,219,777,4175.09,monsoon,thursday,4.31,204,177.93
1261,107.61,100.17,134,658,2015.14,summer,friday,3.21,114,107.82
1528,178.48,179.52,176,532,741.9,summer,monday,4.7,170,178.99
1301,90.55,89.2,97,580,1895.64,festival,tuesday,4.85,103,91.4
1967,51.22,55.29,407,668,2736.58,winter,tuesday,3.42,514,52.95
1885,64.95,70.17,240,362,2326.76,summer,thursday,4.77,260,66.69
1233,86.54,92.07,126,829,1635.39,summer,saturday,4.81,158,87.92
1072,124.77,114.5,39,117,871.98,festival,thursday,4.52,46,124.24
1356,154.94,146.65,281,904,1759.41,festival,friday,4.14,299,154.96
1950,52.31,30.8,345,178,4050.83,monsoon,thursday,3.91,296,52.21
1602,41.61,46.93,240,931,1899.85,festival,tuesday,2.53,219,42.98
1483,44.52,48.84,98,226,1185.46,summer,sunday,3.34,103,45.54
1005,187.23,196.82,118,640,1832.03,festival,monday,2.99,89,189.04
1709,36.97,13.1,300,902,2577.48,festival,sunday,3.79,361,35.82
1876,72.42,77.67,12,43,1016.63,festival,sunday,3.27,11,73.46
1707,99.74,85.58,366,970,4499.4,summer,monday,2.72,300,100.46
1981,113.46,120.22,242,308,4351.16,summer,saturday,4.21,268,116.34
1807,172.33,190.94,11,30,2308.71,monsoon,saturday,2.94,12,175.34
1858,27.01,36.36,182,649,1657.5,summer,tuesday,4.88,172,28.8
1996,26.06,18.09,18,904,101.1,festival,tuesday,4.82,16,25.31
1833,66.7,84.48,384,916,2823.82,summer,sunday,3.21,413,69.81
1136,85.57,84.21,100,804,4080.68,monsoon,monday,4.29,103,87.46
1778,77.89,70.73,442,374,3813.02,summer,monday,2.94,530,79.04
1403,81.42,82.27,285,930,4453.72,monsoon,monday,4.7,210,83.72
1627,171.03,180.27,54,119,4363.5,monsoon,monday,4.19,64,174.18
1554,168.15,167.03,489,922,686.55,summer,wednesday,4.89,490,168.38
1742,162.07,157.96,442,461,4614.21,summer,thursday,4.08,339,163.97
1569,152.28,137.48,73,789,206.48,summer,wednesday,4.32,92,150.89
1205,12.88,20.68,407,171,1123.89,winter,saturday,2.88,361,14.2
1409,34.13,37.35,276,617,2867.55,festival,monday,4.06,265,35.88
1805,147.78,134.9,245,577,4842.54,festival,tuesday,3.87,282,148.9
1605,120.99,112.37,341,308,4016.25,festival,tuesday,4.43,405,122.18
1035,136.42,159.08,442,805,3343.03,monsoon,wednesday,4.07,516,140.33
1229,144.8,147.22,314,485,4342.79,winter,saturday,3.05,302,147.17
1226,182.72,178.6,98,285,4639.12,winter,tuesday,3.72,124,184.64
1694,128.85,122.84,63,978,4822.46,summer,saturday,4.57,61,130.64
1261,58.74,72.83,394,498,2822.78,monsoon,thursday,3.6,476,61.54
1130,21.19,21.07,485,127,15.65,summer,sunday,3.08,573,21.18
1576,89.26,93.48,404,49,3161.71,summer,saturday,4.21,335,91.32
1891,143.42,146.26,304,797,3041.61,festival,wednesday,4.74,215,145.23
1447,59.97,79.46,143,812,1376.69,summer,friday,3.64,175,62.56
1185,28.42,21.16,486,5,854.46,monsoon,saturday,4.13,610,28.18
1628,199.75,187.83,116,468,3334.75,monsoon,thursday,3.39,93,200.2
1185,86.68,87.68,62,504,3956.29,monsoon,monday,4.49,70,88.78
1273,47.18,52.03,245,52,2613.62,festival,monday,4.65,255,49.05
1662,37.09,37.1,134,677,54.19,festival,friday,3.5,165,37.08
1351,173.24,166.53,252,69,1.8,monsoon,friday,4.12,226,172.62
1412,164.82,153.34,293,572,4910.49,festival,thursday,3.71,296,166.11
1150,124.6,109.0,227,734,3550.88,summer,thursday,3.31,291,124.76
1383,111.7,116.39,357,164,3141.96,winter,wednesday,3.31,339,113.74
1035,190.53,169.68,150,214,1518.2,winter,friday,3.32,146,189.2
1325,49.51,52.9,210,604,2343.06,festival,tuesday,4.68,246,51.04
1464,86.0,83.71,144,403,1401.95,monsoon,tuesday,2.95,176,86.43
1465,9.81,25.7,246,933,4564.8,winter,thursday,3.2,317,13.6
1094,86.63,92.29,437,892,4582.07,summer,wednesday,3.39,351,89.42
1133,79.92,100.97,221,932,349.38,monsoon,saturday,3.75,285,82.14
1161,190.15,192.85,242,498,4790.59,winter,thursday,3.79,275,192.8
1555,74.86,59.66,458,656,2619.67,festival,sunday,3.27,338,74.6
1299,167.78,160.23,276,630,2793.38,monsoon,wednesday,4.7,357,168.44
1794,154.49,120.15,435,938,4263.31,summer,sunday,3.52,519,153.12
1355,33.72,38.39,305,439,1233.96,summer,tuesday,4.43,261,34.83
1239,192.73,205.85,59,512,3882.07,summer,tuesday,3.78,71,195.97
1563,128.04,123.29,172,88,2588.77,winter,monday,3.76,218,128.89
1937,121.33,111.46,394,175,976.09,festival,sunday,4.79,318,120.9
1792,7.28,17.35,321,815,875.03,monsoon,thursday,2.76,382,8.63
1585,141.35,155.57,204,977,4853.5,winter,friday,3.93,262,145.15
1806,15.85,22.3,382,981,53.03,winter,tuesday,3.08,422,16.43
1749,41.15,47.33,264,165,3090.68,summer,thursday,4.34,195,43.36
1166,24.23,13.37,57,258,1774.84,winter,tuesday,3.07,54,24.01
1139,78.75,68.06,18,585,4209.37,monsoon,friday,3.08,13,79.73
1138,160.16,148.44,423,850,1430.63,summer,tuesday,4.25,535,159.68
1880,142.94,141.6,286,915,656.16,summer,friday,3.94,293,143.09
1234,25.81,12.6,281,365,4854.97,monsoon,friday,2.5,200,26.85
1002,160.7,167.44,368,382,339.79,winter,sunday,4.28,447,161.57
1255,94.87,96.73,183,154,2506.17,festival,saturday,3.32,198,96.31
1370,11.36,13.48,148,301,3613.74,festival,tuesday,3.06,117,13.35
1277,48.65,67.5,37,749,4578.95,winter,monday,4.93,42,52.85
1515,158.11,181.7,350,694,1744.75,summer,friday,4.45,250,161.34
1903,147.99,160.47,438,65,4163.52,winter,saturday,4.55,336,151.39
1781,41.73,51.69,448,322,854.64,monsoon,friday,3.05,388,43.12
1211,12.41,3.79,185,995,4845.19,monsoon,wednesday,4.15,148,13.93
1215,62.56,60.95,54,157,1973.1,summer,wednesday,2.75,55,63.36
1269,160.01,181.66,468,636,2405.49,summer,sunday,4.17,582,163.37
1475,187.99,192.9,34,876,944.26,festival,saturday,4.95,27,188.96
1527,116.71,112.7,298,352,4621.78,monsoon,friday,2.57,351,118.56
1927,22.77,17.17,161,588,3647.77,monsoon,friday,2.54,149,23.95
1063,102.91,97.32,320,233,3102.08,festival,saturday,3.07,245,103.88
1750,199.76,205.84,237,139,4220.27,festival,monday,2.96,214,202.46
1459,188.04,183.62,174,60,559.7,festival,wednesday,2.87,139,187.87
1015,198.68,199.55,405,346,3364.1,winter,sunday,4.56,376,200.49
1563,141.39,138.11,23,479,193.52,festival,monday,2.66,23,141.09
1018,88.09,85.66,230,231,4932.25,winter,sunday,4.63,255,90.37
1324,179.16,177.84,309,585,4032.96,summer,thursday,4.66,345,181.07
1907,179.56,173.33,249,381,4257.71,monsoon,saturday,3.23,309,181.04
1092,33.15,29.4,461,718,624.04,festival,friday,2.82,354,33.01
1772,156.2,163.19,177,603,4130.59,summer,friday,4.55,158,158.98
1809,184.27,173.82,204,118,3456.67,monsoon,thursday,4.11,225,185.0
1016,180.21,177.94,424,780,580.05,monsoon,saturday,4.98,517,180.29
1622,142.83,155.1,486,152,1126.48,summer,monday,3.15,611,144.61
1839,109.78,98.89,491,975,4871.63,winter,friday,4.43,588,111.1
1871,156.47,132.76,308,939,4498.49,summer,saturday,4.49,398,156.33
1487,105.65,89.89,206,382,4158.2,winter,friday,2.8,258,106.1
1093,67.64,65.92,83,287,884.24,monsoon,saturday,3.61,94,67.91
1009,55.49,52.35,55,923,94.48,festival,tuesday,4.2,64,55.19
1723,110.43,125.34,415,525,3615.25,festival,sunday,3.25,374,113.69
1748,93.91,101.63,261,251,2897.42,monsoon,tuesday,2.83,212,96.1
1765,107.28,118.25,447,911,681.01,winter,friday,4.99,380,108.73
1527,55.84,56.71,431,95,2891.51,summer,monday,4.13,357,57.42
1488,120.16,114.46,198,287,3620.48,festival,sunday,4.13,240,121.43
1143,134.1,146.24,303,56,2210.67,winter,monday,4.93,233,136.51
1553,162.34,157.48,57,175,1710.22,summer,saturday,4.69,43,162.78
1514,120.05,114.96,173,544,797.65,monsoon,sunday,4.79,216,119.97
1918,152.43,145.6,30,840,2731.7,monsoon,saturday,3.59,34,153.06
1469,38.03,47.2,459,403,3981.04,summer,monday,2.61,555,40.88
1376,28.61,26.76,109,869,4797.04,summer,monday,3.66,97,30.77
1667,40.03,43.53,22,830,4391.6,festival,saturday,3.0,17,42.49
1493,170.02,165.37,126,553,1020.17,monsoon,thursday,4.49,104,170.08
1684,113.45,134.17,142,799,4300.64,summer,monday,3.17,155,117.6
1483,93.79,111.65,296,588,4821.65,monsoon,saturday,3.39,300,97.95
1451,153.62,151.41,203,112,3805.37,winter,tuesday,4.58,167,155.37
1997,29.2,17.04,465,964,691.98,monsoon,sunday,4.79,336,28.32
1535,6.21,4.42,416,731,908.13,monsoon,friday,3.42,488,6.43
1786,65.64,99.08,427,770,4269.64,festival,friday,4.95,461,71.14
1074,53.53,54.97,93,618,4256.63,summer,wednesday,4.41,94,55.81
1039,64.93,48.3,361,224,4559.54,monsoon,wednesday,3.76,275,65.56
1301,194.85,189.84,342,144,3954.69,winter,saturday,3.61,433,196.34
1551,115.71,108.02,401,724,4701.96,monsoon,wednesday,3.7,304,117.25
1061,119.88,132.71,354,290,1492.23,monsoon,monday,4.82,328,121.97
1749,132.86,120.89,344,150,1514.18,monsoon,tuesday,4.79,267,132.49
1502,82.56,94.98,468,264,4367.91,winter,monday,4.27,573,86.02
1998,195.9,185.43,493,894,603.45,winter,wednesday,4.21,454,195.13
1244,194.79,190.11,221,735,77.17,monsoon,monday,3.07,249,194.29
1017,155.0,147.46,108,257,673.26,summer,monday,4.24,123,154.62
1651,46.28,30.31,129,358,3433.15,summer,monday,4.93,96,46.46
1397,176.64,171.4,158,86,344.76,winter,saturday,3.5,145,176.3
1593,24.68,30.08,454,215,2057.37,summer,sunday,4.96,344,26.33
1188,127.83,117.26,233,333,1650.06,monsoon,wednesday,4.09,164,127.62
1619,94.16,95.58,133,715,3260.54,winter,tuesday,3.71,108,95.9
1745,12.65,-9.5,135,975,4485.82,winter,saturday,2.58,94,12.56
1779,181.26,178.73,357,19,4618.79,winter,thursday,4.68,407,183.4
1103,192.41,194.38,410,718,365.7,monsoon,tuesday,3.75,311,192.76
1922,181.94,180.32,380,596,3587.15,winter,friday,2.78,485,183.5
1645,42.53,64.94,368,758,1921.42,winter,monday,3.3,332,45.67
1343,69.93,62.84,243,503,1334.97,festival,saturday,4.31,252,69.9
1370,191.37,180.43,473,531,3549.62,winter,saturday,3.17,500,192.01
1032,25.75,29.47,21,550,22.94,monsoon,friday,3.52,17,26.1
1748,118.74,113.12,442,294,1581.89,monsoon,thursday,4.62,494,119.02
1373,99.68,86.78,207,80,648.37,winter,friday,4.1,264,98.76
1847,34.62,9.66,189,458,280.07,festival,thursday,4.93,215,32.31
1177,177.88,185.92,427,861,1295.02,summer,tuesday,2.91,453,179.24
1011,31.16,32.96,100,669,1556.22,winter,thursday,2.55,74,32.03
1862,120.58,134.19,146,281,527.76,monsoon,thursday,4.03,113,122.23
1952,67.05,69.78,325,861,3660.37,monsoon,tuesday,4.34,235,69.13
1740,86.51,90.84,205,522,4652.71,winter,saturday,4.15,208,89.27
1820,46.22,56.13,238,423,4679.03,summer,sunday,4.73,275,49.59
1780,126.81,136.2,456,125,3935.59,monsoon,saturday,3.2,479,129.71
1889,197.79,201.38,20,367,2647.91,winter,saturday,4.76,16,199.52
1455,167.54,169.01,77,507,2692.25,winter,saturday,2.64,76,168.96
1869,138.23,133.41,477,616,3755.61,monsoon,tuesday,3.31,335,139.58
1642,152.49,135.19,408,823,3259.1,festival,tuesday,4.31,355,152.37
1248,168.66,170.23,345,274,2455.16,festival,friday,4.88,333,170.11
1447,97.15,90.09,426,245,1989.77,monsoon,monday,4.68,487,97.5
1979,115.57,125.37,164,839,1824.88,summer,tuesday,2.97,116,117.38
1569,179.62,180.64,300,377,3179.34,summer,saturday,4.54,311,181.35
1003,140.71,141.4,228,200,2921.04,monsoon,thursday,4.57,182,142.3
1235,31.52,44.88,309,132,2126.47,summer,monday,2.97,287,33.9
1172,157.01,160.19,427,819,4956.52,summer,thursday,4.67,323,159.81
1321,9.43,2.52,266,342,2345.32,festival,saturday,3.52,315,9.9
1370,170.27,165.45,384,422,3220.91,winter,wednesday,3.87,445,171.4
1547,158.72,139.96,135,357,2022.51,winter,friday,4.47,173,157.89
1790,167.0,184.09,334,320,1185.16,festival,sunday,3.83,433,169.31
1748,9.6,-0.66,349,38,4128.16,monsoon,saturday,4.49,397,10.71
1786,194.63,192.54,297,737,1615.03,monsoon,monday,4.16,217,195.21
1295,124.76,122.31,87,706,1767.14,winter,wednesday,2.87,65,125.32
1839,161.01,142.56,22,406,4626.58,monsoon,sunday,2.54,15,161.41
1399,115.48,122.69,361,706,3394.32,winter,tuesday,4.29,308,117.89
1057,71.25,84.95,97,598,4746.04,summer,monday,4.83,113,75.02
1874,62.75,60.4,62,516,3582.38,monsoon,wednesday,3.25,47,64.27
1529,18.64,18.98,302,801,361.55,winter,saturday,4.32,267,18.84
1547,110.79,97.88,397,874,2026.71,festival,saturday,3.97,420,110.47
1407,33.0,35.57,62,848,2577.95,summer,friday,2.77,76,34.45
1640,115.67,110.81,430,598,611.36,festival,monday,4.52,473,115.51
1512,126.86,122.17,357,699,810.43,summer,friday,4.25,311,126.79
1063,91.21,89.75,460,394,4425.37,summer,tuesday,2.93,547,93.23
1573,35.48,50.83,69,316,977.52,winter,sunday,3.89,51,37.52
1877,89.38,102.59,255,821,991.14,winter,tuesday,2.55,211,91.09
1419,176.34,150.75,406,852,3190.53,festival,monday,4.54,360,175.37
1842,94.32,86.36,262,965,2162.21,festival,sunday,4.5,336,94.58
1145,71.83,73.63,89,293,1856.94,summer,tuesday,3.59,91,72.94
1271,127.8,112.91,372,816,3010.95,summer,tuesday,3.57,342,127.76
1016,125.68,113.63,485,910,272.08,monsoon,monday,3.4,369,124.54
1791,22.67,30.09,461,809,3052.82,winter,saturday,3.94,429,24.9
1097,51.12,47.86,333,119,2646.47,monsoon,friday,3.52,331,52.13
1451,101.41,115.16,238,799,1858.93,festival,wednesday,4.86,209,103.73
1738,76.43,62.68,298,704,4699.52,winter,sunday,4.38,322,77.4
1974,67.39,75.34,391,713,1602.25,summer,sunday,2.64,333,68.9
1897,91.91,104.64,321,530,324.4,winter,friday,4.46,353,93.37
1242,61.61,60.65,171,96,162.32,festival,saturday,4.01,200,61.64
1478,72.76,81.47,292,957,4265.07,winter,thursday,4.94,245,75.76
1200,155.86,155.41,499,282,4814.48,monsoon,sunday,3.04,568,158.2
1905,104.5,110.38,408,321,2857.78,summer,monday,4.69,347,106.57
1948,175.21,175.29,129,634,3045.5,summer,friday,4.63,130,176.76
1472,189.97,180.31,435,586,2641.98,festival,wednesday,4.93,404,190.36
1178,184.81,186.76,175,709,4279.52,winter,wednesday,2.62,141,187.05
1507,54.47,44.47,90,548,3911.59,winter,tuesday,4.16,105,55.43
1452,97.21,89.86,233,691,1900.57,monsoon,thursday,4.57,243,97.43
1269,109.34,110.34,68,987,4388.47,winter,saturday,3.11,65,111.54
1233,171.18,175.7,367,585,888.85,monsoon,thursday,4.2,439,172.08
1623,114.01,106.54,404,43,4599.95,summer,wednesday,3.78,497,115.6
1485,54.28,41.87,227,225,4917.72,monsoon,thursday,4.62,179,55.56
1999,111.77,121.57,363,27,4206.79,summer,friday,3.17,260,114.86
1577,13.64,19.12,136,645,4884.33,summer,sunday,3.29,122,16.58
1337,167.66,157.76,361,90,453.65,monsoon,saturday,3.34,417,166.9
1860,115.37,98.95,394,264,1498.92,summer,saturday,4.7,493,114.54
1948,132.08,134.52,194,687,677.04,festival,tuesday,4.78,239,132.68
1756,44.18,43.64,36,34,2109.37,winter,wednesday,3.84,29,45.22
1756,113.84,115.98,327,426,1677.27,festival,friday,4.05,248,114.9
1979,108.47,115.63,212,534,933.66,summer,tuesday,3.99,180,109.65
1447,125.83,129.31,321,837,4318.41,festival,wednesday,4.95,329,128.35
1583,170.25,156.84,250,241,3254.02,summer,friday,2.91,304,170.51
1356,154.08,158.33,133,934,4983.22,monsoon,friday,3.05,124,156.91
1048,111.64,110.38,144,791,2654.04,winter,thursday,2.96,167,112.76
1495,179.21,189.12,18,624,1162.67,winter,tuesday,4.01,22,180.77
1345,74.89,71.9,249,889,2469.77,monsoon,tuesday,3.48,261,75.76
1701,101.05,81.79,456,462,1502.08,winter,saturday,3.06,531,99.83
1292,131.64,127.35,343,337,1513.12,monsoon,saturday,3.91,329,131.98
1688,90.95,83.51,32,469,241.38,summer,sunday,4.94,30,90.38
1963,75.48,76.37,385,922,2251.49,summer,sunday,4.88,381,76.7
1672,26.92,33.63,18,518,2473.13,festival,monday,3.13,14,28.78
1149,129.0,120.8,93,213,1023.08,winter,wednesday,2.97,75,128.67
1581,42.56,58.15,130,135,940.03,festival,friday,3.03,154,44.58
1544,31.96,30.91,142,131,1358.47,summer,wednesday,3.2,133,32.53
1795,40.52,24.69,467,27,28.31,festival,friday,3.37,423,38.97
1855,139.25,141.24,121,352,2942.03,festival,wednesday,2.85,147,140.88
1259,31.98,12.72,357,236,2201.59,festival,sunday,3.56,463,31.16
1321,195.37,203.57,424,940,2310.51,winter,friday,4.12,519,197.31
1076,152.92,139.13,18,646,4969.1,winter,monday,4.73,16,154.05
1109,81.58,68.89,18,170,3226.07,festival,wednesday,4.67,21,81.99
1816,120.69,128.2,82,458,4689.63,monsoon,thursday,2.94,103,123.74
1895,6.49,6.44,247,360,4937.41,monsoon,thursday,3.76,274,8.96
1650,169.68,171.22,246,637,3824.57,festival,thursday,2.99,294,171.68
1546,57.89,54.38,327,573,3404.7,festival,wednesday,3.08,411,59.19
1422,19.02,16.62,121,476,3853.4,festival,saturday,3.56,98,20.69
1393,152.83,165.45,161,872,1840.55,winter,monday,3.5,169,154.95
1234,69.27,61.4,242,375,2837.44,festival,wednesday,3.14,228,69.87
1329,115.67,113.09,218,841,4639.28,festival,friday,4.48,241,117.72
1711,169.59,158.89,123,809,4968.02,winter,saturday,2.77,87,170.91
1324,156.31,150.31,454,985,2318.92,summer,sunday,4.22,426,156.83
1150,70.68,64.0,141,779,3571.83,winter,wednesday,3.24,159,71.73
1545,174.4,174.51,474,24,4787.98,summer,wednesday,4.03,447,176.85
1635,80.83,74.43,127,94,1966.15,monsoon,sunday,2.91,123,81.16
1878,102.5,97.41,458,118,931.33,festival,thursday,3.89,405,102.49
1031,124.43,115.57,364,221,1452.57,winter,saturday,3.29,322,124.26
1271,18.84,6.47,383,256,312.41,winter,friday,3.43,298,17.76
1835,121.45,114.99,206,105,2108.72,summer,saturday,2.98,183,121.85
1821,117.6,108.82,298,104,3719.63,summer,tuesday,3.19,367,118.58
1635,175.33,174.86,149,740,4296.81,monsoon,friday,3.5,176,177.38
1923,73.96,63.61,436,682,1168.64,monsoon,wednesday,3.48,508,73.47
1367,52.23,62.51,182,798,2419.16,summer,tuesday,4.48,163,54.46
1491,97.92,87.72,164,466,223.7,monsoon,saturday,3.45,168,96.99
1315,139.03,139.33,384,920,3961.63,winter,tuesday,2.62,268,140.93
1589,114.57,114.13,114,123,2966.71,summer,monday,3.37,89,116.02
1587,31.95,30.55,401,263,3883.52,summer,sunday,2.5,515,33.7
1571,72.84,67.17,388,332,658.24,festival,friday,2.65,325,72.55
1596,17.44,36.85,69,924,3842.67,winter,wednesday,2.93,74,21.21
1367,149.17,158.82,19,877,3519.24,festival,tuesday,4.69,17,151.89
1079,177.17,190.2,287,779,2654.44,monsoon,wednesday,3.37,363,179.74
1885,13.91,21.51,158,559,1208.27,monsoon,wednesday,3.61,159,15.25
1171,107.46,111.99,479,870,2831.23,monsoon,monday,3.68,590,109.28
1257,115.37,112.08,398,848,513.87,monsoon,sunday,4.8,370,115.3
1278,90.57,84.59,117,568,4756.62,monsoon,tuesday,3.62,109,92.32
1503,103.03,117.01,204,518,4226.86,festival,wednesday,3.72,201,106.53
1732,143.52,148.9,487,130,902.44,summer,monday,3.68,385,144.53
1557,99.33,101.86,73,479,4747.14,winter,monday,4.93,70,102.01
1490,184.33,172.75,80,510,2862.96,monsoon,friday,4.58,72,184.63
1584,110.47,113.28,291,14,93.0,monsoon,friday,3.18,375,110.81
1565,19.0,23.58,455,564,917.14,summer,thursday,3.74,324,19.9
1838,190.9,195.04,201,170,4564.22,festival,saturday,2.53,205,193.56
1732,33.63,23.64,282,183,396.22,summer,monday,3.91,365,32.86
1892,157.97,141.39,70,69,3664.11,monsoon,friday,3.91,89,158.18
1336,107.75,106.32,374,53,2515.27,summer,sunday,3.99,303,108.91
1520,149.47,137.08,153,644,2858.64,summer,thursday,4.74,143,149.68
1325,105.12,106.13,208,109,3372.76,winter,tuesday,3.67,242,106.93
1171,16.5,5.81,166,20,3330.95,summer,wednesday,3.1,183,17.1
1083,78.11,64.2,278,433,896.26,winter,saturday,3.15,229,77.13
1841,126.03,119.41,224,349,69.88,summer,monday,3.22,208,125.38
1840,127.63,124.97,315,496,3419.56,summer,monday,4.11,350,129.08
